TF	Target
YIR017C	YLR386W
YIR017C	YLR387C
YIR017C	YLR389C
YIR017C	YLR390W
YIR017C	YLR390W-A
YIR017C	YLR394W
YIR017C	YLR395C
YIR017C	YLR396C
YIR017C	YLR397C
YIR017C	YLR399C
YIR017C	YLR401C
YIR017C	YLR403W
YIR017C	YLR404W
YIR017C	YLR405W
YIR017C	YLR407W
YIR017C	YLR409C
YIR017C	YLR410W
YIR017C	YLR411W
YIR017C	YLR412W
YIR017C	YLR414C
YIR017C	YLR417W
YIR017C	YLR418C
YIR017C	YLR419W
YIR017C	YLR421C
YIR017C	YLR422W
YIR017C	YLR423C
YIR017C	YLR424W
YIR017C	YLR425W
YIR017C	YLR426W
YIR017C	YLR427W
YIR017C	YLR429W
YIR017C	YLR430W
YIR017C	YLR432W
YIR017C	YLR433C
YIR017C	YLR435W
YIR017C	YLR436C
YIR017C	YLR437C
YIR017C	YLR438C-A
YIR017C	YLR438W
YIR017C	YLR439W
YIR017C	YLR440C
YIR017C	YLR441C
YIR017C	YLR442C
YIR017C	YLR443W
YIR017C	YLR447C
YIR017C	YLR448W
YIR017C	YLR449W
YIR017C	YLR450W
YIR017C	YLR451W
YIR017C	YLR452C
YIR017C	YLR454W
YIR017C	YLR455W
YIR017C	YLR456W
YIR017C	YLR459W
YIR017C	YLR460C
YIR017C	YLR461W
YIR017C	YLR462W
YIR017C	YLR466W
YIR017C	YLR467W
YIR017C	YML001W
YIR017C	YML003W
YIR017C	YML004C
YIR017C	YML005W
YIR017C	YML006C
YIR017C	YML008C
YIR017C	YML009C
YIR017C	YML010W
YIR017C	YML011C
YIR017C	YML014W
YIR017C	YML015C
YIR017C	YML016C
YIR017C	YML017W
YIR017C	YML018C
YIR017C	YML019W
YIR017C	YML020W
YIR017C	YML021C
YIR017C	YML023C
YIR017C	YML024W
YIR017C	YML025C
YIR017C	YML026C
YIR017C	YML027W
YIR017C	YML028W
YIR017C	YML029W
YIR017C	YML030W
YIR017C	YML031W
YIR017C	YML032C
YIR017C	YML034W
YIR017C	YML035C
YIR017C	YML037C
YIR017C	YML038C
YIR017C	YML041C
YIR017C	YML042W
YIR017C	YML046W
YIR017C	YML048W
YIR017C	YML049C
YIR017C	YML050W
YIR017C	YML051W
YIR017C	YML052W
YIR017C	YML053C
YIR017C	YML054C
YIR017C	YML055W
YIR017C	YML056C
YIR017C	YML057W
YIR017C	YML058W
YIR017C	YML059C
YIR017C	YML061C
YIR017C	YML063W
YIR017C	YML071C
YIR017C	YML072C
YIR017C	YML073C
YIR017C	YML074C
YIR017C	YML075C
YIR017C	YML076C
YIR017C	YML077W
YIR017C	YML079W
YIR017C	YML080W
YIR017C	YML081C-A
YIR017C	YML081W
YIR017C	YML082W
YIR017C	YML085C
YIR017C	YML086C
YIR017C	YML087C
YIR017C	YML088W
YIR017C	YML091C
YIR017C	YML092C
YIR017C	YML093W
YIR017C	YML094W
YIR017C	YML095C
YIR017C	YML096W
YIR017C	YML097C
YIR017C	YML099C
YIR017C	YML100W
YIR017C	YML101C
YIR017C	YML103C
YIR017C	YML104C
YIR017C	YML105C
YIR017C	YML106W
YIR017C	YML107C
YIR017C	YML108W
YIR017C	YML109W
YIR017C	YML110C
YIR017C	YML113W
YIR017C	YML114C
YIR017C	YML115C
YIR017C	YML116W
YIR017C	YML117W
YIR017C	YML119W
YIR017C	YML120C
YIR017C	YML121W
YIR017C	YML123C
YIR017C	YML124C
YIR017C	YML125C
YIR017C	YML126C
YIR017C	YML128C
YIR017C	YML129C
YIR017C	YML130C
YIR017C	YML131W
YIR017C	YML132W
YIR017C	YML133C
YIR017C	YMR001C
YIR017C	YMR002W
YIR017C	YMR003W
YIR017C	YMR004W
YIR017C	YMR005W
YIR017C	YMR006C
YIR017C	YMR009W
YIR017C	YMR012W
YIR017C	YMR013C
YIR017C	YMR014W
YIR017C	YMR019W
YIR017C	YMR021C
YIR017C	YMR022W
YIR017C	YMR023C
YIR017C	YMR024W
YIR017C	YMR025W
YIR017C	YMR026C
YIR017C	YMR027W
YIR017C	YMR029C
YIR017C	YMR030W
YIR017C	YMR032W
YIR017C	YMR034C
YIR017C	YMR036C
YIR017C	YMR037C
YIR017C	YMR038C
YIR017C	YMR039C
YIR017C	YMR040W
YIR017C	YMR042W
YIR017C	YMR043W
YIR017C	YMR046W-A
YIR017C	YMR047C
YIR017C	YMR048W
YIR017C	YMR049C
YIR017C	YMR052C-A
YIR017C	YMR052W
YIR017C	YMR053C
YIR017C	YMR054W
YIR017C	YMR055C
YIR017C	YMR056C
YIR017C	YMR058W
YIR017C	YMR059W
YIR017C	YMR060C
YIR017C	YMR061W
YIR017C	YMR064W
YIR017C	YMR065W
YIR017C	YMR066W
YIR017C	YMR067C
YIR017C	YMR068W
YIR017C	YMR070W
YIR017C	YMR071C
YIR017C	YMR072W
YIR017C	YMR073C
YIR017C	YMR074C
YIR017C	YMR075W
YIR017C	YMR076C
YIR017C	YMR078C
YIR017C	YMR080C
YIR017C	YMR081C
YIR017C	YMR085W
YIR017C	YMR086W
YIR017C	YMR087W
YIR017C	YMR088C
YIR017C	YMR089C
YIR017C	YMR090W
YIR017C	YMR091C
YIR017C	YMR093W
YIR017C	YMR096W
YIR017C	YMR097C
YIR017C	YMR099C
YIR017C	YMR100W
YIR017C	YMR102C
YIR017C	YMR103C
YIR017C	YMR104C
YIR017C	YMR105C
YIR017C	YMR106C
YIR017C	YMR108W
YIR017C	YMR109W
YIR017C	YMR110C
YIR017C	YMR111C
YIR017C	YMR112C
YIR017C	YMR113W
YIR017C	YMR114C
YIR017C	YMR115W
YIR017C	YMR116C
YIR017C	YMR117C
YIR017C	YMR118C
YIR017C	YMR119W
YIR017C	YMR119W-A
YIR017C	YMR121C
YIR017C	YMR122C
YIR017C	YMR123W
YIR017C	YMR126C
YIR017C	YMR128W
YIR017C	YMR130W
YIR017C	YMR135C
YIR017C	YMR136W
YIR017C	YMR138W
YIR017C	YMR139W
YIR017C	YMR140W
YIR017C	YMR141C
YIR017C	YMR142C
YIR017C	YMR143W
YIR017C	YMR144W
YIR017C	YMR145C
YIR017C	YMR146C
YIR017C	YMR147W
YIR017C	YMR149W
YIR017C	YMR150C
YIR017C	YMR152W
YIR017C	YMR154C
YIR017C	YMR155W
YIR017C	YMR156C
YIR017C	YMR157C
YIR017C	YMR158W
YIR017C	YMR161W
YIR017C	YMR163C
YIR017C	YMR164C
YIR017C	YMR166C
YIR017C	YMR168C
YIR017C	YMR169C
YIR017C	YMR170C
YIR017C	YMR171C
YIR017C	YMR172W
YIR017C	YMR173W
YIR017C	YMR173W-A
YIR017C	YMR174C
YIR017C	YMR175W
YIR017C	YMR176W
YIR017C	YMR177W
YIR017C	YMR178W
YIR017C	YMR179W
YIR017C	YMR180C
YIR017C	YMR181C
YIR017C	YMR182C
YIR017C	YMR183C
YIR017C	YMR184W
YIR017C	YMR185W
YIR017C	YMR186W
YIR017C	YMR187C
YIR017C	YMR188C
YIR017C	YMR189W
YIR017C	YMR190C
YIR017C	YMR191W
YIR017C	YMR192W
YIR017C	YMR193W
YIR017C	YMR194C-A
YIR017C	YMR194W
YIR017C	YMR195W
YIR017C	YMR196W
YIR017C	YMR197C
YIR017C	YMR198W
YIR017C	YMR199W
YIR017C	YMR200W
YIR017C	YMR201C
YIR017C	YMR202W
YIR017C	YMR203W
YIR017C	YMR204C
YIR017C	YMR205C
YIR017C	YMR207C
YIR017C	YMR208W
YIR017C	YMR210W
YIR017C	YMR211W
YIR017C	YMR212C
YIR017C	YMR213W
YIR017C	YMR214W
YIR017C	YMR215W
YIR017C	YMR216C
YIR017C	YMR217W
YIR017C	YMR218C
YIR017C	YMR220W
YIR017C	YMR221C
YIR017C	YMR222C
YIR017C	YMR225C
YIR017C	YMR228W
YIR017C	YMR230W
YIR017C	YMR231W
YIR017C	YMR233W
YIR017C	YMR236W
YIR017C	YMR237W
YIR017C	YMR238W
YIR017C	YMR239C
YIR017C	YMR240C
YIR017C	YMR241W
YIR017C	YMR242C
YIR017C	YMR243C
YIR017C	YMR244C-A
YIR017C	YMR246W
YIR017C	YMR247C
YIR017C	YMR250W
YIR017C	YMR251W-A
YIR017C	YMR252C
YIR017C	YMR253C
YIR017C	YMR255W
YIR017C	YMR256C
YIR017C	YMR257C
YIR017C	YMR258C
YIR017C	YMR259C
YIR017C	YMR260C
YIR017C	YMR261C
YIR017C	YMR262W
YIR017C	YMR263W
YIR017C	YMR265C
YIR017C	YMR267W
YIR017C	YMR268C
YIR017C	YMR269W
YIR017C	YMR271C
YIR017C	YMR272C
YIR017C	YMR273C
YIR017C	YMR274C
YIR017C	YMR277W
YIR017C	YMR278W
YIR017C	YMR279C
YIR017C	YMR280C
YIR017C	YMR281W
YIR017C	YMR282C
YIR017C	YMR283C
YIR017C	YMR284W
YIR017C	YMR285C
YIR017C	YMR286W
YIR017C	YMR287C
YIR017C	YMR288W
YIR017C	YMR289W
YIR017C	YMR290C
YIR017C	YMR292W
YIR017C	YMR293C
YIR017C	YMR294W
YIR017C	YMR295C
YIR017C	YMR296C
YIR017C	YMR297W
YIR017C	YMR298W
YIR017C	YMR299C
YIR017C	YMR300C
YIR017C	YMR301C
YIR017C	YMR303C
YIR017C	YMR304C-A
YIR017C	YMR304W
YIR017C	YMR305C
YIR017C	YMR308C
YIR017C	YMR309C
YIR017C	YMR310C
YIR017C	YMR312W
YIR017C	YMR313C
YIR017C	YMR314W
YIR017C	YMR315W
YIR017C	YMR316W
YIR017C	YMR318C
YIR017C	YMR320W
YIR017C	YMR321C
YIR017C	YMR322C
YIR017C	YMR323W
YIR017C	YMR325W
YIR017C	YNL001W
YIR017C	YNL002C
YIR017C	YNL003C
YIR017C	YNL004W
YIR017C	YNL005C
YIR017C	YNL006W
YIR017C	YNL007C
YIR017C	YNL008C
YIR017C	YNL010W
YIR017C	YNL011C
YIR017C	YNL015W
YIR017C	YNL016W
YIR017C	YNL017C
YIR017C	YNL021W
YIR017C	YNL022C
YIR017C	YNL025C
YIR017C	YNL026W
YIR017C	YNL027W
YIR017C	YNL029C
YIR017C	YNL030W
YIR017C	YNL031C
YIR017C	YNL032W
YIR017C	YNL035C
YIR017C	YNL036W
YIR017C	YNL037C
YIR017C	YNL038W
YIR017C	YNL039W
YIR017C	YNL040W
YIR017C	YNL041C
YIR017C	YNL042W
YIR017C	YNL043C
YIR017C	YNL044W
YIR017C	YNL046W
YIR017C	YNL047C
YIR017C	YNL048W
YIR017C	YNL049C
YIR017C	YNL050C
YIR017C	YNL051W
YIR017C	YNL052W
YIR017C	YNL053W
YIR017C	YNL054W
YIR017C	YNL055C
YIR017C	YNL056W
YIR017C	YNL059C
YIR017C	YNL061W
YIR017C	YNL062C
YIR017C	YNL063W
YIR017C	YNL064C
YIR017C	YNL065W
YIR017C	YNL066W
YIR017C	YNL067W
YIR017C	YNL068C
YIR017C	YNL069C
YIR017C	YNL071W
YIR017C	YNL072W
YIR017C	YNL073W
YIR017C	YNL075W
YIR017C	YNL076W
YIR017C	YNL078W
YIR017C	YNL081C
YIR017C	YNL082W
YIR017C	YNL083W
YIR017C	YNL084C
YIR017C	YNL085W
YIR017C	YNL086W
YIR017C	YNL087W
YIR017C	YNL088W
YIR017C	YNL091W
YIR017C	YNL092W
YIR017C	YNL094W
YIR017C	YNL096C
YIR017C	YNL098C
YIR017C	YNL100W
YIR017C	YNL107W
YIR017C	YNL108C
YIR017C	YNL109W
YIR017C	YNL112W
YIR017C	YNL113W
YIR017C	YNL115C
YIR017C	YNL116W
YIR017C	YNL118C
YIR017C	YNL119W
YIR017C	YNL121C
YIR017C	YNL122C
YIR017C	YNL123W
YIR017C	YNL124W
YIR017C	YNL126W
YIR017C	YNL128W
YIR017C	YNL129W
YIR017C	YNL130C
YIR017C	YNL132W
YIR017C	YNL133C
YIR017C	YNL134C
YIR017C	YNL136W
YIR017C	YNL138W
YIR017C	YNL139C
YIR017C	YNL141W
YIR017C	YNL142W
YIR017C	YNL144C
YIR017C	YNL145W
YIR017C	YNL147W
YIR017C	YNL149C
YIR017C	YNL150W
YIR017C	YNL151C
YIR017C	YNL152W
YIR017C	YNL153C
YIR017C	YNL154C
YIR017C	YNL156C
YIR017C	YNL157W
YIR017C	YNL158W
YIR017C	YNL159C
YIR017C	YNL160W
YIR017C	YNL162W
YIR017C	YNL163C
YIR017C	YNL164C
YIR017C	YNL165W
YIR017C	YNL166C
YIR017C	YNL167C
YIR017C	YNL168C
YIR017C	YNL169C
YIR017C	YNL172W
YIR017C	YNL173C
YIR017C	YNL175C
YIR017C	YNL176C
YIR017C	YNL177C
YIR017C	YNL178W
YIR017C	YNL180C
YIR017C	YNL181W
YIR017C	YNL182C
YIR017C	YNL183C
YIR017C	YNL185C
YIR017C	YNL186W
YIR017C	YNL187W
YIR017C	YNL188W
YIR017C	YNL190W
YIR017C	YNL191W
YIR017C	YNL192W
YIR017C	YNL193W
YIR017C	YNL198C
YIR017C	YNL199C
YIR017C	YNL200C
YIR017C	YNL201C
YIR017C	YNL202W
YIR017C	YNL206C
YIR017C	YNL207W
YIR017C	YNL208W
YIR017C	YNL209W
YIR017C	YNL211C
YIR017C	YNL212W
YIR017C	YNL213C
YIR017C	YNL214W
YIR017C	YNL215W
YIR017C	YNL218W
YIR017C	YNL219C
YIR017C	YNL220W
YIR017C	YNL221C
YIR017C	YNL222W
YIR017C	YNL223W
YIR017C	YNL224C
YIR017C	YNL225C
YIR017C	YNL227C
YIR017C	YNL229C
YIR017C	YNL230C
YIR017C	YNL231C
YIR017C	YNL232W
YIR017C	YNL233W
YIR017C	YNL234W
YIR017C	YNL236W
YIR017C	YNL238W
YIR017C	YNL239W
YIR017C	YNL240C
YIR017C	YNL241C
YIR017C	YNL242W
YIR017C	YNL243W
YIR017C	YNL245C
YIR017C	YNL246W
YIR017C	YNL247W
YIR017C	YNL248C
YIR017C	YNL251C
YIR017C	YNL252C
YIR017C	YNL253W
YIR017C	YNL254C
YIR017C	YNL255C
YIR017C	YNL256W
YIR017C	YNL258C
YIR017C	YNL259C
YIR017C	YNL260C
YIR017C	YNL261W
YIR017C	YNL262W
YIR017C	YNL263C
YIR017C	YNL265C
YIR017C	YNL268W
YIR017C	YNL271C
YIR017C	YNL272C
YIR017C	YNL273W
YIR017C	YNL274C
YIR017C	YNL275W
YIR017C	YNL276C
YIR017C	YNL277W
YIR017C	YNL278W
YIR017C	YNL279W
YIR017C	YNL280C
YIR017C	YNL281W
YIR017C	YNL282W
YIR017C	YNL283C
YIR017C	YNL284C
YIR017C	YNL286W
YIR017C	YNL287W
YIR017C	YNL288W
YIR017C	YNL289W
YIR017C	YNL290W
YIR017C	YNL291C
YIR017C	YNL292W
YIR017C	YNL294C
YIR017C	YNL295W
YIR017C	YNL298W
YIR017C	YNL299W
YIR017C	YNL300W
YIR017C	YNL303W
YIR017C	YNL304W
YIR017C	YNL305C
YIR017C	YNL306W
YIR017C	YNL307C
YIR017C	YNL308C
YIR017C	YNL309W
YIR017C	YNL310C
YIR017C	YNL311C
YIR017C	YNL312W
YIR017C	YNL313C
YIR017C	YNL315C
YIR017C	YNL316C
YIR017C	YNL317W
YIR017C	YNL320W
YIR017C	YNL321W
YIR017C	YNL322C
YIR017C	YNL323W
YIR017C	YNL325C
YIR017C	YNL326C
YIR017C	YNL327W
YIR017C	YNL328C
YIR017C	YNL329C
YIR017C	YNL330C
YIR017C	YNL331C
YIR017C	YNL332W
YIR017C	YNL333W
YIR017C	YNL334C
YIR017C	YNL336W
YIR017C	YNL339C
YIR017C	YNR003C
YIR017C	YNR004W
YIR017C	YNR006W
YIR017C	YNR008W
YIR017C	YNR009W
YIR017C	YNR010W
YIR017C	YNR011C
YIR017C	YNR012W
YIR017C	YNR013C
YIR017C	YNR014W
YIR017C	YNR015W
YIR017C	YNR016C
YIR017C	YNR017W
YIR017C	YNR018W
YIR017C	YNR019W
YIR017C	YNR020C
YIR017C	YNR021W
YIR017C	YNR022C
YIR017C	YNR023W
YIR017C	YNR024W
YIR017C	YNR025C
YIR017C	YNR026C
YIR017C	YNR027W
YIR017C	YNR029C
YIR017C	YNR030W
YIR017C	YNR031C
YIR017C	YNR032C-A
YIR017C	YNR032W
YIR017C	YNR033W
YIR017C	YNR034W
YIR017C	YNR035C
YIR017C	YNR036C
YIR017C	YNR037C
YIR017C	YNR038W
YIR017C	YNR039C
YIR017C	YNR040W
YIR017C	YNR041C
YIR017C	YNR043W
YIR017C	YNR044W
YIR017C	YNR045W
YIR017C	YNR046W
YIR017C	YNR048W
YIR017C	YNR050C
YIR017C	YNR052C
YIR017C	YNR053C
YIR017C	YNR054C
YIR017C	YNR055C
YIR017C	YNR057C
YIR017C	YNR058W
YIR017C	YNR059W
YIR017C	YNR061C
YIR017C	YNR065C
YIR017C	YNR067C
YIR017C	YNR071C
YIR017C	YNR073C
YIR017C	YNR074C
YIR017C	YNR076W
YIR017C	YOL001W
YIR017C	YOL002C
YIR017C	YOL003C
YIR017C	YOL004W
YIR017C	YOL005C
YIR017C	YOL006C
YIR017C	YOL007C
YIR017C	YOL008W
YIR017C	YOL009C
YIR017C	YOL010W
YIR017C	YOL011W
YIR017C	YOL013C
YIR017C	YOL016C
YIR017C	YOL017W
YIR017C	YOL018C
YIR017C	YOL019W
YIR017C	YOL021C
YIR017C	YOL022C
YIR017C	YOL023W
YIR017C	YOL025W
YIR017C	YOL026C
YIR017C	YOL027C
YIR017C	YOL028C
YIR017C	YOL029C
YIR017C	YOL030W
YIR017C	YOL031C
YIR017C	YOL032W
YIR017C	YOL033W
YIR017C	YOL034W
YIR017C	YOL036W
YIR017C	YOL038W
YIR017C	YOL039W
YIR017C	YOL040C
YIR017C	YOL041C
YIR017C	YOL042W
YIR017C	YOL044W
YIR017C	YOL045W
YIR017C	YOL048C
YIR017C	YOL049W
YIR017C	YOL050C
YIR017C	YOL051W
YIR017C	YOL052C-A
YIR017C	YOL053W
YIR017C	YOL054W
YIR017C	YOL055C
YIR017C	YOL056W
YIR017C	YOL057W
YIR017C	YOL058W
YIR017C	YOL059W
YIR017C	YOL060C
YIR017C	YOL061W
YIR017C	YOL062C
YIR017C	YOL063C
YIR017C	YOL064C
YIR017C	YOL065C
YIR017C	YOL066C
YIR017C	YOL067C
YIR017C	YOL068C
YIR017C	YOL069W
YIR017C	YOL070C
YIR017C	YOL071W
YIR017C	YOL072W
YIR017C	YOL073C
YIR017C	YOL075C
YIR017C	YOL076W
YIR017C	YOL077C
YIR017C	YOL077W-A
YIR017C	YOL078W
YIR017C	YOL081W
YIR017C	YOL082W
YIR017C	YOL083W
YIR017C	YOL084W
YIR017C	YOL086C
YIR017C	YOL087C
YIR017C	YOL089C
YIR017C	YOL090W
YIR017C	YOL091W
YIR017C	YOL092W
YIR017C	YOL093W
YIR017C	YOL094C
YIR017C	YOL095C
YIR017C	YOL096C
YIR017C	YOL098C
YIR017C	YOL099C
YIR017C	YOL100W
YIR017C	YOL101C
YIR017C	YOL102C
YIR017C	YOL103W
YIR017C	YOL105C
YIR017C	YOL106W
YIR017C	YOL107W
YIR017C	YOL108C
YIR017C	YOL109W
YIR017C	YOL110W
YIR017C	YOL111C
YIR017C	YOL112W
YIR017C	YOL113W
YIR017C	YOL115W
YIR017C	YOL116W
YIR017C	YOL117W
YIR017C	YOL119C
YIR017C	YOL120C
YIR017C	YOL122C
YIR017C	YOL124C
YIR017C	YOL125W
YIR017C	YOL127W
YIR017C	YOL128C
YIR017C	YOL129W
YIR017C	YOL130W
YIR017C	YOL133W
YIR017C	YOL135C
YIR017C	YOL139C
YIR017C	YOL140W
YIR017C	YOL142W
YIR017C	YOL143C
YIR017C	YOL144W
YIR017C	YOL145C
YIR017C	YOL146W
YIR017C	YOL148C
YIR017C	YOL149W
YIR017C	YOL151W
YIR017C	YOL154W
YIR017C	YOL155C
YIR017C	YOL156W
YIR017C	YOL158C
YIR017C	YOL159C
YIR017C	YOL161C
YIR017C	YOL165C
YIR017C	YOR001W
YIR017C	YOR002W
YIR017C	YOR003W
YIR017C	YOR004W
YIR017C	YOR005C
YIR017C	YOR006C
YIR017C	YOR007C
YIR017C	YOR008C
YIR017C	YOR010C
YIR017C	YOR011W
YIR017C	YOR013W
YIR017C	YOR014W
YIR017C	YOR015W
YIR017C	YOR016C
YIR017C	YOR017W
YIR017C	YOR018W
YIR017C	YOR019W
YIR017C	YOR020C
YIR017C	YOR021C
YIR017C	YOR022C
YIR017C	YOR023C
YIR017C	YOR025W
YIR017C	YOR027W
YIR017C	YOR028C
YIR017C	YOR029W
YIR017C	YOR030W
YIR017C	YOR031W
YIR017C	YOR033C
YIR017C	YOR034C
YIR017C	YOR035C
YIR017C	YOR036W
YIR017C	YOR038C
YIR017C	YOR039W
YIR017C	YOR040W
YIR017C	YOR042W
YIR017C	YOR043W
YIR017C	YOR045W
YIR017C	YOR046C
YIR017C	YOR047C
YIR017C	YOR048C
YIR017C	YOR051C
YIR017C	YOR052C
YIR017C	YOR056C
YIR017C	YOR057W
YIR017C	YOR058C
YIR017C	YOR059C
YIR017C	YOR060C
YIR017C	YOR061W
YIR017C	YOR062C
YIR017C	YOR063W
YIR017C	YOR064C
YIR017C	YOR066W
YIR017C	YOR067C
YIR017C	YOR069W
YIR017C	YOR070C
YIR017C	YOR071C
YIR017C	YOR073W
YIR017C	YOR074C
YIR017C	YOR075W
YIR017C	YOR078W
YIR017C	YOR079C
YIR017C	YOR080W
YIR017C	YOR081C
YIR017C	YOR083W
YIR017C	YOR084W
YIR017C	YOR085W
YIR017C	YOR086C
YIR017C	YOR087W
YIR017C	YOR089C
YIR017C	YOR091W
YIR017C	YOR092W
YIR017C	YOR094W
YIR017C	YOR095C
YIR017C	YOR096W
YIR017C	YOR097C
YIR017C	YOR098C
YIR017C	YOR099W
YIR017C	YOR100C
YIR017C	YOR101W
YIR017C	YOR103C
YIR017C	YOR104W
YIR017C	YOR106W
YIR017C	YOR107W
YIR017C	YOR108W
YIR017C	YOR109W
YIR017C	YOR110W
YIR017C	YOR112W
YIR017C	YOR113W
YIR017C	YOR116C
YIR017C	YOR118W
YIR017C	YOR120W
YIR017C	YOR122C
YIR017C	YOR123C
YIR017C	YOR124C
YIR017C	YOR125C
YIR017C	YOR127W
YIR017C	YOR128C
YIR017C	YOR129C
YIR017C	YOR130C
YIR017C	YOR131C
YIR017C	YOR132W
YIR017C	YOR134W
YIR017C	YOR136W
YIR017C	YOR137C
YIR017C	YOR138C
YIR017C	YOR140W
YIR017C	YOR141C
YIR017C	YOR142W
YIR017C	YOR143C
YIR017C	YOR145C
YIR017C	YOR147W
YIR017C	YOR148C
YIR017C	YOR149C
YIR017C	YOR150W
YIR017C	YOR151C
YIR017C	YOR152C
YIR017C	YOR153W
YIR017C	YOR154W
YIR017C	YOR155C
YIR017C	YOR156C
YIR017C	YOR157C
YIR017C	YOR159C
YIR017C	YOR160W
YIR017C	YOR161C
YIR017C	YOR162C
YIR017C	YOR163W
YIR017C	YOR164C
YIR017C	YOR165W
YIR017C	YOR166C
YIR017C	YOR167C
YIR017C	YOR168W
YIR017C	YOR171C
YIR017C	YOR172W
YIR017C	YOR173W
YIR017C	YOR174W
YIR017C	YOR175C
YIR017C	YOR176W
YIR017C	YOR178C
YIR017C	YOR179C
YIR017C	YOR181W
YIR017C	YOR182C
YIR017C	YOR184W
YIR017C	YOR185C
YIR017C	YOR187W
YIR017C	YOR188W
YIR017C	YOR190W
YIR017C	YOR191W
YIR017C	YOR193W
YIR017C	YOR194C
YIR017C	YOR195W
YIR017C	YOR196C
YIR017C	YOR197W
YIR017C	YOR198C
YIR017C	YOR201C
YIR017C	YOR202W
YIR017C	YOR203W
YIR017C	YOR204W
YIR017C	YOR206W
YIR017C	YOR207C
YIR017C	YOR208W
YIR017C	YOR209C
YIR017C	YOR210W
YIR017C	YOR211C
YIR017C	YOR212W
YIR017C	YOR213C
YIR017C	YOR215C
YIR017C	YOR216C
YIR017C	YOR217W
YIR017C	YOR219C
YIR017C	YOR220W
YIR017C	YOR221C
YIR017C	YOR222W
YIR017C	YOR223W
YIR017C	YOR225W
YIR017C	YOR226C
YIR017C	YOR227W
YIR017C	YOR228C
YIR017C	YOR229W
YIR017C	YOR230W
YIR017C	YOR231W
YIR017C	YOR233W
YIR017C	YOR234C
YIR017C	YOR235W
YIR017C	YOR236W
YIR017C	YOR238W
YIR017C	YOR239W
YIR017C	YOR241W
YIR017C	YOR242C
YIR017C	YOR243C
YIR017C	YOR244W
YIR017C	YOR245C
YIR017C	YOR247W
YIR017C	YOR248W
YIR017C	YOR250C
YIR017C	YOR252W
YIR017C	YOR253W
YIR017C	YOR254C
YIR017C	YOR257W
YIR017C	YOR258W
YIR017C	YOR260W
YIR017C	YOR261C
YIR017C	YOR262W
YIR017C	YOR265W
YIR017C	YOR266W
YIR017C	YOR267C
YIR017C	YOR268C
YIR017C	YOR269W
YIR017C	YOR270C
YIR017C	YOR271C
YIR017C	YOR272W
YIR017C	YOR273C
YIR017C	YOR274W
YIR017C	YOR275C
YIR017C	YOR277C
YIR017C	YOR278W
YIR017C	YOR279C
YIR017C	YOR280C
YIR017C	YOR281C
YIR017C	YOR283W
YIR017C	YOR284W
YIR017C	YOR285W
YIR017C	YOR287C
YIR017C	YOR288C
YIR017C	YOR289W
YIR017C	YOR290C
YIR017C	YOR291W
YIR017C	YOR292C
YIR017C	YOR294W
YIR017C	YOR295W
YIR017C	YOR296W
YIR017C	YOR297C
YIR017C	YOR298C-A
YIR017C	YOR298W
YIR017C	YOR300W
YIR017C	YOR301W
YIR017C	YOR302W
YIR017C	YOR303W
YIR017C	YOR304C-A
YIR017C	YOR304W
YIR017C	YOR305W
YIR017C	YOR306C
YIR017C	YOR307C
YIR017C	YOR308C
YIR017C	YOR309C
YIR017C	YOR310C
YIR017C	YOR311C
YIR017C	YOR312C
YIR017C	YOR313C
YIR017C	YOR315W
YIR017C	YOR316C
YIR017C	YOR317W
YIR017C	YOR319W
YIR017C	YOR320C
YIR017C	YOR321W
YIR017C	YOR322C
YIR017C	YOR323C
YIR017C	YOR324C
YIR017C	YOR326W
YIR017C	YOR328W
YIR017C	YOR329C
YIR017C	YOR330C
YIR017C	YOR332W
YIR017C	YOR334W
YIR017C	YOR336W
YIR017C	YOR337W
YIR017C	YOR339C
YIR017C	YOR340C
YIR017C	YOR341W
YIR017C	YOR342C
YIR017C	YOR344C
YIR017C	YOR346W
YIR017C	YOR347C
YIR017C	YOR348C
YIR017C	YOR352W
YIR017C	YOR353C
YIR017C	YOR354C
YIR017C	YOR355W
YIR017C	YOR356W
YIR017C	YOR357C
YIR017C	YOR359W
YIR017C	YOR360C
YIR017C	YOR361C
YIR017C	YOR362C
YIR017C	YOR365C
YIR017C	YOR367W
YIR017C	YOR368W
YIR017C	YOR370C
YIR017C	YOR371C
YIR017C	YOR372C
YIR017C	YOR373W
YIR017C	YOR374W
YIR017C	YOR375C
YIR017C	YOR377W
YIR017C	YOR378W
YIR017C	YOR380W
YIR017C	YOR381W
YIR017C	YOR382W
YIR017C	YOR383C
YIR017C	YOR386W
YIR017C	YOR390W
YIR017C	YOR391C
YIR017C	YOR393W
YIR017C	YPL001W
YIR017C	YPL002C
YIR017C	YPL003W
YIR017C	YPL004C
YIR017C	YPL006W
YIR017C	YPL007C
YIR017C	YPL008W
YIR017C	YPL009C
YIR017C	YPL010W
YIR017C	YPL011C
YIR017C	YPL012W
YIR017C	YPL013C
YIR017C	YPL014W
YIR017C	YPL015C
YIR017C	YPL016W
YIR017C	YPL017C
YIR017C	YPL023C
YIR017C	YPL026C
YIR017C	YPL029W
YIR017C	YPL030W
YIR017C	YPL031C
YIR017C	YPL032C
YIR017C	YPL033C
YIR017C	YPL034W
YIR017C	YPL036W
YIR017C	YPL037C
